x0,x1,y0,y1,v,a,r
59.0,203.0,18.0,-19.0,-4.0,0.0,1.0
55.0,199.0,22.0,-15.0,-3.0,0.0,1.0
51.0,195.0,25.0,-12.0,-2.0,0.0,1.0
47.0,191.0,27.0,-10.0,-1.0,0.0,1.0
43.0,187.0,28.0,-9.0,0.0,0.0,1.0
39.0,183.0,28.0,-9.0,1.0,0.0,1.0
35.0,179.0,27.0,-10.0,2.0,0.0,1.0
31.0,175.0,25.0,-12.0,3.0,0.0,1.0
27.0,171.0,22.0,-15.0,4.0,0.0,1.0
23.0,167.0,18.0,-19.0,5.0,0.0,1.0
19.0,163.0,13.0,-24.0,6.0,0.0,1.0
15.0,159.0,7.0,-30.0,7.0,0.0,1.0
11.0,155.0,0.0,-37.0,8.0,0.0,1.0
7.0,151.0,-8.0,-45.0,9.0,0.0,1.0
3.0,147.0,-17.0,-54.0,10.0,0.0,1.0
143.0,0.0,-64.0,0.0,10.0,0.0,1.0
139.0,0.0,-55.0,0.0,-9.0,1.0,1.0
135.0,287.0,-46.0,-117.0,-9.0,1.0,1.0
131.0,283.0,-37.0,-108.0,-9.0,1.0,1.0
127.0,279.0,-28.0,-99.0,-9.0,1.0,1.0
123.0,275.0,-19.0,-90.0,-9.0,1.0,1.0
119.0,271.0,-10.0,-81.0,-8.0,0.0,1.0
115.0,267.0,-2.0,-73.0,-7.0,0.0,1.0
111.0,263.0,5.0,-66.0,-6.0,0.0,1.0
107.0,259.0,11.0,-60.0,-5.0,0.0,1.0
103.0,255.0,16.0,-55.0,-4.0,0.0,1.0
99.0,251.0,20.0,-51.0,-3.0,0.0,1.0
95.0,247.0,23.0,-48.0,-2.0,0.0,1.0
91.0,243.0,25.0,-46.0,-1.0,0.0,1.0
87.0,239.0,26.0,-45.0,0.0,0.0,1.0
83.0,235.0,26.0,-45.0,1.0,0.0,1.0
79.0,231.0,25.0,-46.0,2.0,0.0,1.0
75.0,227.0,23.0,-48.0,3.0,0.0,1.0
71.0,223.0,20.0,-51.0,4.0,0.0,1.0
67.0,219.0,16.0,-55.0,5.0,0.0,1.0
63.0,215.0,11.0,-60.0,6.0,0.0,1.0
59.0,211.0,5.0,-66.0,7.0,0.0,1.0
55.0,207.0,-2.0,-73.0,8.0,0.0,1.0
51.0,203.0,-10.0,-81.0,9.0,0.0,1.0
47.0,199.0,-19.0,-90.0,10.0,0.0,1.0
43.0,195.0,-29.0,-100.0,10.0,0.0,1.0
39.0,191.0,-20.0,-91.0,-9.0,1.0,1.0
35.0,187.0,-11.0,-82.0,-8.0,0.0,1.0
31.0,183.0,-3.0,-74.0,-7.0,0.0,1.0
27.0,179.0,4.0,-67.0,-6.0,0.0,1.0
23.0,175.0,10.0,-61.0,-5.0,0.0,1.0
19.0,171.0,15.0,-56.0,-4.0,0.0,1.0
15.0,167.0,19.0,-52.0,-3.0,0.0,1.0
11.0,163.0,22.0,-49.0,-2.0,0.0,1.0
7.0,159.0,24.0,-47.0,-1.0,0.0,1.0
3.0,155.0,25.0,-46.0,0.0,0.0,1.0
151.0,0.0,-46.0,0.0,1.0,0.0,1.0
147.0,0.0,-37.0,0.0,-9.0,1.0,1.0
143.0,287.0,-28.0,-13.0,-9.0,1.0,1.0
139.0,283.0,-19.0,-4.0,-9.0,1.0,1.0
135.0,279.0,-10.0,5.0,-8.0,0.0,1.0
131.0,275.0,-2.0,13.0,-7.0,0.0,1.0
127.0,271.0,5.0,20.0,-6.0,0.0,1.0
123.0,267.0,11.0,26.0,-5.0,0.0,1.0
119.0,263.0,16.0,31.0,-4.0,0.0,1.0
115.0,259.0,20.0,35.0,-3.0,0.0,1.0
111.0,255.0,23.0,38.0,-2.0,0.0,1.0
107.0,251.0,25.0,40.0,-1.0,0.0,1.0
103.0,247.0,26.0,41.0,0.0,0.0,1.0
99.0,243.0,26.0,41.0,1.0,0.0,1.0
95.0,239.0,25.0,40.0,2.0,0.0,1.0
91.0,235.0,23.0,38.0,3.0,0.0,1.0
87.0,231.0,20.0,35.0,4.0,0.0,1.0
83.0,227.0,16.0,31.0,5.0,0.0,1.0
79.0,223.0,11.0,26.0,6.0,0.0,1.0
75.0,219.0,5.0,20.0,7.0,0.0,1.0
71.0,215.0,-2.0,13.0,8.0,0.0,1.0
67.0,211.0,-10.0,5.0,9.0,0.0,1.0
63.0,207.0,-19.0,-4.0,10.0,0.0,1.0
59.0,203.0,-29.0,-14.0,10.0,0.0,1.0
55.0,199.0,-20.0,-5.0,-9.0,1.0,1.0
51.0,195.0,-11.0,4.0,-8.0,0.0,1.0
47.0,191.0,-3.0,12.0,-7.0,0.0,1.0
43.0,187.0,4.0,19.0,-6.0,0.0,1.0
39.0,183.0,10.0,25.0,-5.0,0.0,1.0
35.0,179.0,15.0,30.0,-4.0,0.0,1.0
31.0,175.0,19.0,34.0,-3.0,0.0,1.0
27.0,171.0,22.0,37.0,-2.0,0.0,1.0
23.0,167.0,24.0,39.0,-1.0,0.0,1.0
19.0,163.0,25.0,40.0,0.0,0.0,1.0
15.0,159.0,25.0,40.0,1.0,0.0,1.0
11.0,155.0,24.0,39.0,2.0,0.0,1.0
7.0,151.0,22.0,37.0,3.0,0.0,1.0
3.0,147.0,19.0,34.0,4.0,0.0,1.0
143.0,0.0,30.0,0.0,5.0,0.0,1.0
139.0,0.0,25.0,0.0,6.0,0.0,1.0
135.0,287.0,19.0,57.0,7.0,0.0,1.0
131.0,283.0,12.0,50.0,8.0,0.0,1.0
127.0,279.0,4.0,42.0,9.0,0.0,1.0
123.0,275.0,-5.0,33.0,10.0,0.0,1.0
119.0,271.0,-15.0,23.0,10.0,0.0,1.0
115.0,267.0,-25.0,13.0,10.0,0.0,1.0
111.0,263.0,-35.0,3.0,10.0,0.0,1.0
107.0,259.0,-26.0,12.0,-9.0,1.0,1.0
103.0,255.0,-17.0,21.0,-9.0,1.0,1.0
99.0,251.0,-8.0,30.0,-8.0,0.0,1.0
95.0,247.0,0.0,38.0,-7.0,0.0,1.0
91.0,243.0,7.0,45.0,-6.0,0.0,1.0
87.0,239.0,13.0,51.0,-5.0,0.0,1.0
83.0,235.0,18.0,56.0,-4.0,0.0,1.0
79.0,231.0,22.0,60.0,-3.0,0.0,1.0
75.0,227.0,25.0,63.0,-2.0,0.0,1.0
71.0,223.0,27.0,65.0,-1.0,0.0,1.0
67.0,219.0,28.0,66.0,0.0,0.0,1.0
63.0,215.0,28.0,66.0,1.0,0.0,1.0
59.0,211.0,27.0,65.0,2.0,0.0,1.0
55.0,207.0,25.0,63.0,3.0,0.0,1.0
51.0,203.0,22.0,60.0,4.0,0.0,1.0
47.0,199.0,18.0,56.0,5.0,0.0,1.0
43.0,195.0,13.0,51.0,6.0,0.0,1.0
39.0,191.0,7.0,45.0,7.0,0.0,1.0
35.0,187.0,0.0,38.0,8.0,0.0,1.0
31.0,183.0,-8.0,30.0,9.0,0.0,1.0
27.0,179.0,-17.0,21.0,10.0,0.0,1.0
23.0,175.0,-27.0,11.0,10.0,0.0,1.0
19.0,171.0,-18.0,20.0,-9.0,1.0,1.0
15.0,167.0,-9.0,29.0,-8.0,0.0,1.0
11.0,163.0,-1.0,37.0,-7.0,0.0,1.0
7.0,159.0,6.0,44.0,-6.0,0.0,1.0
3.0,155.0,12.0,50.0,-5.0,0.0,1.0
151.0,0.0,55.0,0.0,-4.0,0.0,1.0
147.0,0.0,59.0,0.0,-3.0,0.0,1.0
143.0,287.0,62.0,33.0,-2.0,0.0,1.0
139.0,283.0,64.0,35.0,-1.0,0.0,1.0
135.0,279.0,65.0,36.0,0.0,0.0,1.0
131.0,275.0,65.0,36.0,1.0,0.0,1.0
127.0,271.0,64.0,35.0,2.0,0.0,1.0
123.0,267.0,62.0,33.0,3.0,0.0,1.0
119.0,263.0,59.0,30.0,4.0,0.0,1.0
115.0,259.0,55.0,26.0,5.0,0.0,1.0
111.0,255.0,50.0,21.0,6.0,0.0,1.0
107.0,251.0,44.0,15.0,7.0,0.0,1.0
103.0,247.0,37.0,8.0,8.0,0.0,1.0
99.0,243.0,29.0,0.0,9.0,0.0,1.0
95.0,239.0,20.0,-9.0,10.0,0.0,1.0
91.0,235.0,10.0,-19.0,10.0,0.0,1.0
87.0,231.0,0.0,-29.0,10.0,0.0,1.0
83.0,227.0,-10.0,-39.0,10.0,0.0,1.0
79.0,223.0,-20.0,-49.0,10.0,0.0,1.0
75.0,219.0,-30.0,-59.0,10.0,0.0,1.0
71.0,215.0,-21.0,-50.0,-9.0,1.0,1.0
67.0,211.0,-12.0,-41.0,-8.0,0.0,1.0
63.0,207.0,-4.0,-33.0,-7.0,0.0,1.0
59.0,203.0,3.0,-26.0,-6.0,0.0,1.0
55.0,199.0,9.0,-20.0,-5.0,0.0,1.0
51.0,195.0,14.0,-15.0,-4.0,0.0,1.0
47.0,191.0,18.0,-11.0,-3.0,0.0,1.0
43.0,187.0,21.0,-8.0,-2.0,0.0,1.0
39.0,183.0,23.0,-6.0,-1.0,0.0,1.0
35.0,179.0,24.0,-5.0,0.0,0.0,1.0
31.0,175.0,24.0,-5.0,1.0,0.0,1.0
27.0,171.0,23.0,-6.0,2.0,0.0,1.0
23.0,167.0,21.0,-8.0,3.0,0.0,1.0
19.0,163.0,18.0,-11.0,4.0,0.0,1.0
15.0,159.0,14.0,-15.0,5.0,0.0,1.0
11.0,155.0,9.0,-20.0,6.0,0.0,1.0
7.0,151.0,3.0,-26.0,7.0,0.0,1.0
3.0,147.0,-4.0,-33.0,8.0,0.0,1.0
143.0,0.0,-41.0,0.0,9.0,0.0,1.0
139.0,0.0,-32.0,0.0,-9.0,1.0,1.0
135.0,287.0,-23.0,-73.0,-9.0,1.0,1.0
131.0,283.0,-14.0,-64.0,-8.0,0.0,1.0
127.0,279.0,-6.0,-56.0,-7.0,0.0,1.0
123.0,275.0,1.0,-49.0,-6.0,0.0,1.0
119.0,271.0,7.0,-43.0,-5.0,0.0,1.0
115.0,267.0,12.0,-38.0,-4.0,0.0,1.0
111.0,263.0,16.0,-34.0,-3.0,0.0,1.0
107.0,259.0,19.0,-31.0,-2.0,0.0,1.0
103.0,255.0,21.0,-29.0,-1.0,0.0,1.0
99.0,251.0,22.0,-28.0,0.0,0.0,1.0
95.0,247.0,22.0,-28.0,1.0,0.0,1.0
91.0,243.0,21.0,-29.0,2.0,0.0,1.0
87.0,239.0,19.0,-31.0,3.0,0.0,1.0
83.0,235.0,16.0,-34.0,4.0,0.0,1.0
79.0,231.0,12.0,-38.0,5.0,0.0,1.0
75.0,227.0,7.0,-43.0,6.0,0.0,1.0
71.0,223.0,1.0,-49.0,7.0,0.0,1.0
67.0,219.0,-6.0,-56.0,8.0,0.0,1.0
63.0,215.0,-14.0,-64.0,9.0,0.0,1.0
59.0,211.0,-23.0,-73.0,10.0,0.0,1.0
55.0,207.0,-33.0,-83.0,10.0,0.0,1.0
51.0,203.0,-24.0,-74.0,-9.0,1.0,1.0
47.0,199.0,-15.0,-65.0,-8.0,0.0,1.0
43.0,195.0,-7.0,-57.0,-7.0,0.0,1.0
39.0,191.0,0.0,-50.0,-6.0,0.0,1.0
35.0,187.0,6.0,-44.0,-5.0,0.0,1.0
31.0,183.0,11.0,-39.0,-4.0,0.0,1.0
27.0,179.0,15.0,-35.0,-3.0,0.0,1.0
23.0,175.0,18.0,-32.0,-2.0,0.0,1.0
19.0,171.0,20.0,-30.0,-1.0,0.0,1.0
15.0,167.0,21.0,-29.0,0.0,0.0,1.0
11.0,163.0,21.0,-29.0,1.0,0.0,1.0
7.0,159.0,20.0,-30.0,2.0,0.0,1.0
3.0,155.0,18.0,-32.0,3.0,0.0,1.0
151.0,0.0,-35.0,0.0,4.0,0.0,1.0
147.0,0.0,-26.0,0.0,-9.0,1.0,1.0
143.0,287.0,-17.0,117.0,-9.0,1.0,1.0
139.0,283.0,-8.0,126.0,-8.0,0.0,1.0
135.0,279.0,0.0,134.0,-7.0,0.0,1.0
131.0,275.0,7.0,141.0,-6.0,0.0,1.0
127.0,271.0,13.0,147.0,-5.0,0.0,1.0
123.0,267.0,18.0,152.0,-4.0,0.0,1.0
119.0,263.0,22.0,156.0,-3.0,0.0,1.0
115.0,259.0,25.0,159.0,-2.0,0.0,1.0
111.0,255.0,27.0,161.0,-1.0,0.0,1.0
107.0,251.0,28.0,162.0,0.0,0.0,1.0
103.0,247.0,28.0,162.0,1.0,0.0,1.0
99.0,243.0,27.0,161.0,2.0,0.0,1.0
95.0,239.0,25.0,159.0,3.0,0.0,1.0
91.0,235.0,22.0,156.0,4.0,0.0,1.0
87.0,231.0,18.0,152.0,5.0,0.0,1.0
83.0,227.0,13.0,147.0,6.0,0.0,1.0
79.0,223.0,7.0,141.0,7.0,0.0,1.0
75.0,219.0,0.0,134.0,8.0,0.0,1.0
71.0,215.0,-8.0,126.0,9.0,0.0,1.0
67.0,211.0,-17.0,117.0,10.0,0.0,1.0
63.0,207.0,-27.0,107.0,10.0,0.0,1.0
59.0,203.0,-18.0,116.0,-9.0,1.0,1.0
55.0,199.0,-9.0,125.0,-8.0,0.0,1.0
51.0,195.0,-1.0,133.0,-7.0,0.0,1.0
47.0,191.0,6.0,140.0,-6.0,0.0,1.0
43.0,187.0,12.0,146.0,-5.0,0.0,1.0
39.0,183.0,17.0,151.0,-4.0,0.0,1.0
35.0,179.0,21.0,155.0,-3.0,0.0,1.0
31.0,175.0,24.0,158.0,-2.0,0.0,1.0
27.0,171.0,26.0,160.0,-1.0,0.0,1.0
23.0,167.0,27.0,161.0,0.0,0.0,1.0
19.0,163.0,27.0,161.0,1.0,0.0,1.0
15.0,159.0,26.0,160.0,2.0,0.0,1.0
11.0,155.0,24.0,158.0,3.0,0.0,1.0
7.0,151.0,21.0,155.0,4.0,0.0,1.0
3.0,147.0,17.0,151.0,5.0,0.0,1.0
143.0,0.0,146.0,0.0,6.0,0.0,1.0
139.0,0.0,140.0,0.0,7.0,0.0,1.0
135.0,287.0,133.0,33.0,8.0,0.0,1.0
131.0,283.0,125.0,25.0,9.0,0.0,1.0
127.0,279.0,116.0,16.0,10.0,0.0,1.0
123.0,275.0,106.0,6.0,10.0,0.0,1.0
119.0,271.0,96.0,-4.0,10.0,0.0,1.0
115.0,267.0,86.0,-14.0,10.0,0.0,1.0
111.0,263.0,76.0,-24.0,10.0,0.0,1.0
107.0,259.0,66.0,-34.0,10.0,0.0,1.0
103.0,255.0,56.0,-44.0,10.0,0.0,1.0
99.0,251.0,46.0,-54.0,10.0,0.0,1.0
95.0,247.0,36.0,-64.0,10.0,0.0,1.0
91.0,243.0,26.0,-74.0,10.0,0.0,1.0
87.0,239.0,16.0,-84.0,10.0,0.0,1.0
83.0,235.0,6.0,-94.0,10.0,0.0,1.0
79.0,231.0,-4.0,-104.0,10.0,0.0,1.0
75.0,227.0,-14.0,-114.0,10.0,0.0,1.0
71.0,223.0,-24.0,-124.0,10.0,0.0,1.0
67.0,219.0,-34.0,-134.0,10.0,0.0,1.0
63.0,215.0,-25.0,-125.0,-9.0,1.0,1.0
59.0,211.0,-16.0,-116.0,-8.0,0.0,1.0
55.0,207.0,-8.0,-108.0,-7.0,0.0,1.0
51.0,203.0,-1.0,-101.0,-6.0,0.0,1.0
47.0,199.0,5.0,-95.0,-5.0,0.0,1.0
43.0,195.0,10.0,-90.0,-4.0,0.0,1.0
39.0,191.0,14.0,-86.0,-3.0,0.0,1.0
35.0,187.0,17.0,-83.0,-2.0,0.0,1.0
31.0,183.0,19.0,-81.0,-1.0,0.0,1.0
27.0,179.0,20.0,-80.0,0.0,0.0,1.0
23.0,175.0,20.0,-80.0,1.0,0.0,1.0
19.0,171.0,19.0,-81.0,2.0,0.0,1.0
15.0,167.0,17.0,-83.0,3.0,0.0,1.0
11.0,163.0,14.0,-86.0,4.0,0.0,1.0
7.0,159.0,10.0,-90.0,5.0,0.0,1.0
3.0,155.0,5.0,-95.0,6.0,0.0,1.0
151.0,0.0,-101.0,0.0,7.0,0.0,1.0
147.0,0.0,-92.0,0.0,-9.0,1.0,1.0
143.0,287.0,-83.0,-26.0,-9.0,1.0,1.0
139.0,283.0,-74.0,-17.0,-9.0,1.0,1.0
135.0,279.0,-65.0,-8.0,-9.0,1.0,1.0
131.0,275.0,-56.0,1.0,-9.0,1.0,1.0
127.0,271.0,-47.0,10.0,-9.0,1.0,1.0
123.0,267.0,-38.0,19.0,-9.0,1.0,1.0
119.0,263.0,-29.0,28.0,-9.0,1.0,1.0
115.0,259.0,-20.0,37.0,-9.0,1.0,1.0
111.0,255.0,-11.0,46.0,-8.0,0.0,1.0
107.0,251.0,-3.0,54.0,-7.0,0.0,1.0
103.0,247.0,4.0,61.0,-6.0,0.0,1.0
99.0,243.0,10.0,67.0,-5.0,0.0,1.0
95.0,239.0,15.0,72.0,-4.0,0.0,1.0
91.0,235.0,19.0,76.0,-3.0,0.0,1.0
87.0,231.0,22.0,79.0,-2.0,0.0,1.0
83.0,227.0,24.0,81.0,-1.0,0.0,1.0
79.0,223.0,25.0,82.0,0.0,0.0,1.0
75.0,219.0,25.0,82.0,1.0,0.0,1.0
71.0,215.0,24.0,81.0,2.0,0.0,1.0
67.0,211.0,22.0,79.0,3.0,0.0,1.0
63.0,207.0,19.0,76.0,4.0,0.0,1.0
59.0,203.0,15.0,72.0,5.0,0.0,1.0
55.0,199.0,10.0,67.0,6.0,0.0,1.0
51.0,195.0,4.0,61.0,7.0,0.0,1.0
47.0,191.0,-3.0,54.0,8.0,0.0,1.0
43.0,187.0,-11.0,46.0,9.0,0.0,1.0
39.0,183.0,-20.0,37.0,10.0,0.0,1.0
35.0,179.0,-30.0,27.0,10.0,0.0,1.0
31.0,175.0,-21.0,36.0,-9.0,1.0,1.0
27.0,171.0,-12.0,45.0,-8.0,0.0,1.0
23.0,167.0,-4.0,53.0,-7.0,0.0,1.0
19.0,163.0,3.0,60.0,-6.0,0.0,1.0
15.0,159.0,9.0,66.0,-5.0,0.0,1.0
11.0,155.0,14.0,71.0,-4.0,0.0,1.0
7.0,151.0,18.0,75.0,-3.0,0.0,1.0
3.0,147.0,21.0,78.0,-2.0,0.0,1.0
143.0,0.0,80.0,0.0,-1.0,0.0,1.0
139.0,0.0,81.0,0.0,0.0,0.0,1.0
135.0,287.0,81.0,92.0,1.0,0.0,1.0
131.0,283.0,80.0,91.0,2.0,0.0,1.0
127.0,279.0,78.0,89.0,3.0,0.0,1.0
123.0,275.0,75.0,86.0,4.0,0.0,1.0
119.0,271.0,71.0,82.0,5.0,0.0,1.0
115.0,267.0,66.0,77.0,6.0,0.0,1.0
111.0,263.0,60.0,71.0,7.0,0.0,1.0
107.0,259.0,53.0,64.0,8.0,0.0,1.0
103.0,255.0,45.0,56.0,9.0,0.0,1.0
99.0,251.0,36.0,47.0,10.0,0.0,1.0
95.0,247.0,26.0,37.0,10.0,0.0,1.0
91.0,243.0,16.0,27.0,10.0,0.0,1.0
87.0,239.0,6.0,17.0,10.0,0.0,1.0
83.0,235.0,-4.0,7.0,10.0,0.0,1.0
79.0,231.0,-14.0,-3.0,10.0,0.0,1.0
75.0,227.0,-24.0,-13.0,10.0,0.0,1.0
71.0,223.0,-34.0,-23.0,10.0,0.0,1.0
67.0,219.0,-25.0,-14.0,-9.0,1.0,1.0
63.0,215.0,-16.0,-5.0,-8.0,0.0,1.0
59.0,211.0,-8.0,3.0,-7.0,0.0,1.0
55.0,207.0,-1.0,10.0,-6.0,0.0,1.0
51.0,203.0,5.0,16.0,-5.0,0.0,1.0
47.0,199.0,10.0,21.0,-4.0,0.0,1.0
43.0,195.0,14.0,25.0,-3.0,0.0,1.0
39.0,191.0,17.0,28.0,-2.0,0.0,1.0
35.0,187.0,19.0,30.0,-1.0,0.0,1.0
31.0,183.0,20.0,31.0,0.0,0.0,1.0
27.0,179.0,20.0,31.0,1.0,0.0,1.0
23.0,175.0,19.0,30.0,2.0,0.0,1.0
19.0,171.0,17.0,28.0,3.0,0.0,1.0
15.0,167.0,14.0,25.0,4.0,0.0,1.0
11.0,163.0,10.0,21.0,5.0,0.0,1.0
7.0,159.0,5.0,16.0,6.0,0.0,1.0
3.0,155.0,-1.0,10.0,7.0,0.0,1.0
151.0,0.0,3.0,0.0,8.0,0.0,1.0
147.0,0.0,-5.0,0.0,9.0,0.0,1.0
143.0,287.0,-14.0,-47.0,10.0,0.0,1.0
139.0,283.0,-24.0,-57.0,10.0,0.0,1.0
135.0,279.0,-34.0,-67.0,10.0,0.0,1.0
131.0,275.0,-25.0,-58.0,-9.0,1.0,1.0
127.0,271.0,-16.0,-49.0,-8.0,0.0,1.0
123.0,267.0,-8.0,-41.0,-7.0,0.0,1.0
119.0,263.0,-1.0,-34.0,-6.0,0.0,1.0
115.0,259.0,5.0,-28.0,-5.0,0.0,1.0
111.0,255.0,10.0,-23.0,-4.0,0.0,1.0
107.0,251.0,14.0,-19.0,-3.0,0.0,1.0
103.0,247.0,17.0,-16.0,-2.0,0.0,1.0
99.0,243.0,19.0,-14.0,-1.0,0.0,1.0
95.0,239.0,20.0,-13.0,0.0,0.0,1.0
91.0,235.0,20.0,-13.0,1.0,0.0,1.0
87.0,231.0,19.0,-14.0,2.0,0.0,1.0
83.0,227.0,17.0,-16.0,3.0,0.0,1.0
79.0,223.0,14.0,-19.0,4.0,0.0,1.0
75.0,219.0,10.0,-23.0,5.0,0.0,1.0
71.0,215.0,5.0,-28.0,6.0,0.0,1.0
67.0,211.0,-1.0,-34.0,7.0,0.0,1.0
63.0,207.0,-8.0,-41.0,8.0,0.0,1.0
59.0,203.0,-16.0,-49.0,9.0,0.0,1.0
55.0,199.0,-25.0,-58.0,10.0,0.0,1.0
51.0,195.0,-35.0,-68.0,10.0,0.0,1.0
47.0,191.0,-26.0,-59.0,-9.0,1.0,1.0
43.0,187.0,-17.0,-50.0,-9.0,1.0,1.0
39.0,183.0,-8.0,-41.0,-8.0,0.0,1.0
35.0,179.0,0.0,-33.0,-7.0,0.0,1.0
31.0,175.0,7.0,-26.0,-6.0,0.0,1.0
27.0,171.0,13.0,-20.0,-5.0,0.0,1.0
23.0,167.0,18.0,-15.0,-4.0,0.0,1.0
19.0,163.0,22.0,-11.0,-3.0,0.0,1.0
15.0,159.0,25.0,-8.0,-2.0,0.0,1.0
11.0,155.0,27.0,-6.0,-1.0,0.0,1.0
7.0,151.0,28.0,-5.0,0.0,0.0,1.0
3.0,147.0,28.0,-5.0,1.0,0.0,1.0
143.0,0.0,-6.0,0.0,2.0,0.0,1.0
139.0,0.0,-8.0,0.0,3.0,0.0,1.0
135.0,287.0,-11.0,48.0,4.0,0.0,1.0
131.0,283.0,-15.0,44.0,5.0,0.0,1.0
127.0,279.0,-20.0,39.0,6.0,0.0,1.0
123.0,275.0,-26.0,33.0,7.0,0.0,1.0
119.0,271.0,-17.0,42.0,-9.0,1.0,1.0
115.0,267.0,-8.0,51.0,-8.0,0.0,1.0
111.0,263.0,0.0,59.0,-7.0,0.0,1.0
107.0,259.0,7.0,66.0,-6.0,0.0,1.0
103.0,255.0,13.0,72.0,-5.0,0.0,1.0
99.0,251.0,18.0,77.0,-4.0,0.0,1.0
95.0,247.0,22.0,81.0,-3.0,0.0,1.0
91.0,243.0,25.0,84.0,-2.0,0.0,1.0
87.0,239.0,27.0,86.0,-1.0,0.0,1.0
83.0,235.0,28.0,87.0,0.0,0.0,1.0
79.0,231.0,28.0,87.0,1.0,0.0,1.0
75.0,227.0,27.0,86.0,2.0,0.0,1.0
71.0,223.0,25.0,84.0,3.0,0.0,1.0
67.0,219.0,22.0,81.0,4.0,0.0,1.0
63.0,215.0,18.0,77.0,5.0,0.0,1.0
59.0,211.0,13.0,72.0,6.0,0.0,1.0
55.0,207.0,7.0,66.0,7.0,0.0,1.0
51.0,203.0,0.0,59.0,8.0,0.0,1.0
47.0,199.0,-8.0,51.0,9.0,0.0,1.0
43.0,195.0,-17.0,42.0,10.0,0.0,1.0
39.0,191.0,-27.0,32.0,10.0,0.0,1.0
35.0,187.0,-18.0,41.0,-9.0,1.0,1.0
31.0,183.0,-9.0,50.0,-8.0,0.0,1.0
27.0,179.0,-1.0,58.0,-7.0,0.0,1.0
23.0,175.0,6.0,65.0,-6.0,0.0,1.0
19.0,171.0,12.0,71.0,-5.0,0.0,1.0
15.0,167.0,17.0,76.0,-4.0,0.0,1.0
11.0,163.0,21.0,80.0,-3.0,0.0,1.0
7.0,159.0,24.0,83.0,-2.0,0.0,1.0
3.0,155.0,26.0,85.0,-1.0,0.0,1.0
151.0,0.0,86.0,0.0,0.0,0.0,1.0
147.0,0.0,86.0,0.0,1.0,0.0,1.0
143.0,287.0,85.0,27.0,2.0,0.0,1.0
139.0,283.0,83.0,25.0,3.0,0.0,1.0
135.0,279.0,80.0,22.0,4.0,0.0,1.0
131.0,275.0,76.0,18.0,5.0,0.0,1.0
127.0,271.0,71.0,13.0,6.0,0.0,1.0
123.0,267.0,65.0,7.0,7.0,0.0,1.0
119.0,263.0,58.0,0.0,8.0,0.0,1.0
115.0,259.0,50.0,-8.0,9.0,0.0,1.0
111.0,255.0,41.0,-17.0,10.0,0.0,1.0
107.0,251.0,31.0,-27.0,10.0,0.0,1.0
103.0,247.0,21.0,-37.0,10.0,0.0,1.0
99.0,243.0,11.0,-47.0,10.0,0.0,1.0
95.0,239.0,1.0,-57.0,10.0,0.0,1.0
91.0,235.0,-9.0,-67.0,10.0,0.0,1.0
87.0,231.0,-19.0,-77.0,10.0,0.0,1.0
83.0,227.0,-29.0,-87.0,10.0,0.0,1.0
79.0,223.0,-20.0,-78.0,-9.0,1.0,1.0
75.0,219.0,-11.0,-69.0,-8.0,0.0,1.0
71.0,215.0,-3.0,-61.0,-7.0,0.0,1.0
67.0,211.0,4.0,-54.0,-6.0,0.0,1.0
63.0,207.0,10.0,-48.0,-5.0,0.0,1.0
59.0,203.0,15.0,-43.0,-4.0,0.0,1.0
55.0,199.0,19.0,-39.0,-3.0,0.0,1.0
51.0,195.0,22.0,-36.0,-2.0,0.0,1.0
47.0,191.0,24.0,-34.0,-1.0,0.0,1.0
43.0,187.0,25.0,-33.0,0.0,0.0,1.0
39.0,183.0,25.0,-33.0,1.0,0.0,1.0
35.0,179.0,24.0,-34.0,2.0,0.0,1.0
31.0,175.0,22.0,-36.0,3.0,0.0,1.0
27.0,171.0,19.0,-39.0,4.0,0.0,1.0
23.0,167.0,15.0,-43.0,5.0,0.0,1.0
19.0,163.0,10.0,-48.0,6.0,0.0,1.0
15.0,159.0,4.0,-54.0,7.0,0.0,1.0
11.0,155.0,-3.0,-61.0,8.0,0.0,1.0
7.0,151.0,-11.0,-69.0,9.0,0.0,1.0
3.0,147.0,-20.0,-78.0,10.0,0.0,1.0
143.0,0.0,-88.0,0.0,10.0,0.0,1.0
139.0,0.0,-79.0,0.0,-9.0,1.0,1.0
135.0,287.0,-70.0,-93.0,-9.0,1.0,1.0
131.0,283.0,-61.0,-84.0,-9.0,1.0,1.0
127.0,279.0,-52.0,-75.0,-9.0,1.0,1.0
123.0,275.0,-43.0,-66.0,-9.0,1.0,1.0
119.0,271.0,-34.0,-57.0,-9.0,1.0,1.0
115.0,267.0,-25.0,-48.0,-9.0,1.0,1.0
111.0,263.0,-16.0,-39.0,-8.0,0.0,1.0
107.0,259.0,-8.0,-31.0,-7.0,0.0,1.0
103.0,255.0,-1.0,-24.0,-6.0,0.0,1.0
99.0,251.0,5.0,-18.0,-5.0,0.0,1.0
95.0,247.0,10.0,-13.0,-4.0,0.0,1.0
91.0,243.0,14.0,-9.0,-3.0,0.0,1.0
87.0,239.0,17.0,-6.0,-2.0,0.0,1.0
83.0,235.0,19.0,-4.0,-1.0,0.0,1.0
79.0,231.0,20.0,-3.0,0.0,0.0,1.0
75.0,227.0,20.0,-3.0,1.0,0.0,1.0
